f_neg,fast,Chi_sq
0.18,0.184,135.393464
0.18,0.185,136.3262767
0.18,0.186,137.2603089
0.18,0.187,138.1955491
0.18,0.188,139.1319857
0.18,0.189,140.0696076
0.18,0.19,141.0084034
0.18,0.191,141.9483622
0.18,0.192,142.8894732
0.18,0.193,143.8317255
0.18,0.194,144.7751087
0.18,0.195,145.7196121
0.18,0.196,146.6652256
0.18,0.197,147.6119389
0.18,0.198,148.559742
0.18,0.199,149.5086249
0.18,0.2,150.4585779
0.181,0,21.38162115
0.181,0.001,21.07697472
0.181,0.002,20.80535512
0.181,0.003,20.56544579
0.181,0.004,20.35600479
0.181,0.005,20.17585932
0.181,0.006,20.02390081
0.181,0.007,19.89908041
0.181,0.008,19.80040484
0.181,0.009,19.72693262
0.181,0.01,19.67777058
0.181,0.011,19.65207071
0.181,0.012,19.64902717
0.181,0.013,19.66787363
0.181,0.014,19.70788079
0.181,0.015,19.76835402
0.181,0.016,19.84863129
0.181,0.017,19.94808118
0.181,0.018,20.06610103
0.181,0.019,20.20211529
0.181,0.02,20.35557395
0.181,0.021,20.52595103
0.181,0.022,20.71274326
0.181,0.023,20.91546882
0.181,0.024,21.13366613
0.181,0.025,21.36689278
0.181,0.026,21.61472449
0.181,0.027,21.87675414
0.181,0.028,22.15259088
0.181,0.029,22.44185929
0.181,0.03,22.74419861
0.181,0.031,23.05926195
0.181,0.032,23.38671564
0.181,0.033,23.72623859
0.181,0.034,24.07752161
0.181,0.035,24.44026692
0.181,0.036,24.81418753
0.181,0.037,25.19900681
0.181,0.038,25.59445792
0.181,0.039,26.00028343
0.181,0.04,26.41623486
0.181,0.041,26.84207226
0.181,0.042,27.27756388
0.181,0.043,27.72248574
0.181,0.044,28.17662134
0.181,0.045,28.63976135
0.181,0.046,29.11170322
0.181,0.047,29.592251
0.181,0.048,30.08121496
0.181,0.049,30.57841142
0.181,0.05,31.08366244
0.181,0.051,31.59679561
0.181,0.052,32.11764383
0.181,0.053,32.64604508
0.181,0.054,33.18184224
0.181,0.055,33.72488288
0.181,0.056,34.27501908
0.181,0.057,34.83210728
0.181,0.058,35.39600806
0.181,0.059,35.96658604
0.181,0.06,36.54370971
0.181,0.061,37.12725127
0.181,0.062,37.7170865
0.181,0.063,38.31309463
0.181,0.064,38.91515825
0.181,0.065,39.52316311
0.181,0.066,40.1369981
0.181,0.067,40.75655505
0.181,0.068,41.38172872
0.181,0.069,42.0124166
0.181,0.07,42.64851889
0.181,0.071,43.28993839
0.181,0.072,43.93658039
0.181,0.073,44.58835259
0.181,0.074,45.24516507
0.181,0.075,45.90693012
0.181,0.076,46.57356225
0.181,0.077,47.24497809
0.181,0.078,47.9210963
0.181,0.079,48.60183753
0.181,0.08,49.28712434
0.181,0.081,49.97688117
0.181,0.082,50.67103425
0.181,0.083,51.36951154
0.181,0.084,52.0722427
0.181,0.085,52.77915905
0.181,0.086,53.49019346
0.181,0.087,54.20528036
0.181,0.088,54.92435569
0.181,0.089,55.64735681
0.181,0.09,56.37422251
0.181,0.091,57.10489293
0.181,0.092,57.83930955
0.181,0.093,58.57741512
0.181,0.094,59.31915365
0.181,0.095,60.06447037
0.181,0.096,60.81331169
0.181,0.097,61.56562515
0.181,0.098,62.32135943
0.181,0.099,63.08046427
0.181,0.1,63.84289047
0.181,0.101,64.60858988
0.181,0.102,65.37751531
0.181,0.103,66.14962056
0.181,0.104,66.92486038
0.181,0.105,67.70319041
0.181,0.106,68.48456723
0.181,0.107,69.26894824
0.181,0.108,70.05629174
0.181,0.109,70.8465568
0.181,0.11,71.63970335
0.181,0.111,72.43569205
0.181,0.112,73.23448438
0.181,0.113,74.03604252
0.181,0.114,74.84032939
0.181,0.115,75.64730862
0.181,0.116,76.45694453
0.181,0.117,77.26920211
0.181,0.118,78.08404702
0.181,0.119,78.90144553
0.181,0.12,79.72136455
0.181,0.121,80.54377161
0.181,0.122,81.36863483
0.181,0.123,82.1959229
0.181,0.124,83.02560508
0.181,0.125,83.85765118
0.181,0.126,84.69203157
0.181,0.127,85.52871713
0.181,0.128,86.36767925
0.181,0.129,87.20888984
0.181,0.13,88.0523213
0.181,0.131,88.89794648
0.181,0.132,89.74573875
0.181,0.133,90.5956719
0.181,0.134,91.44772019
0.181,0.135,92.3018583
0.181,0.136,93.15806135
0.181,0.137,94.01630488
0.181,0.138,94.87656485
0.181,0.139,95.7388176
0.181,0.14,96.60303987
0.181,0.141,97.46920878
0.181,0.142,98.33730185
0.181,0.143,99.20729694
0.181,0.144,100.0791723
0.181,0.145,100.9529064
0.181,0.146,101.8284784
0.181,0.147,102.7058673
0.181,0.148,103.5850529
0.181,0.149,104.466015
0.181,0.15,105.3487338
0.181,0.151,106.23319
0.181,0.152,107.1193643
0.181,0.153,108.0072379
0.181,0.154,108.8967923
0.181,0.155,109.7880091
0.181,0.156,110.6808704
0.181,0.157,111.5753584
0.181,0.158,112.4714558
0.181,0.159,113.3691452
0.181,0.16,114.2684098
0.181,0.161,115.1692329
0.181,0.162,116.0715981
0.181,0.163,116.9754892
0.181,0.164,117.8808902
0.181,0.165,118.7877854
0.181,0.166,119.6961594
0.181,0.167,120.6059969
0.181,0.168,121.5172828
0.181,0.169,122.4300024
0.181,0.17,123.3441409
0.181,0.171,124.2596842
0.181,0.172,125.1766178
0.181,0.173,126.094928
0.181,0.174,127.0146007
0.181,0.175,127.9356226
0.181,0.176,128.8579801
0.181,0.177,129.78166
0.181,0.178,130.7066494
0.181,0.179,131.6329353
0.181,0.18,132.560505
0.181,0.181,133.4893461
0.181,0.182,134.4194462
0.181,0.183,135.3507932
0.181,0.184,136.283375
0.181,0.185,137.2171798
0.181,0.186,138.152196
0.181,0.187,139.0884119
0.181,0.188,140.0258163
0.181,0.189,140.9643979
0.181,0.19,141.9041456
0.181,0.191,142.8450485
0.181,0.192,143.7870958
0.181,0.193,144.7302769
0.181,0.194,145.6745813
0.181,0.195,146.6199985
0.181,0.196,147.5665184
0.181,0.197,148.5141309
0.181,0.198,149.4628259
0.181,0.199,150.4125937
0.181,0.2,151.3634245
0.182,0,21.55187706
0.182,0.001,21.26292216
0.182,0.002,21.00645993
0.182,0.003,20.7812019
0.182,0.004,20.58593223
0.182,0.005,20.41950245
0.182,0.006,20.28082666
0.182,0.007,20.16887717
0.182,0.008,20.08268048
0.182,0.009,20.02131361
0.182,0.01,19.98390075
0.182,0.011,19.96961011
0.182,0.012,19.97765114
0.182,0.013,20.00727186
0.182,0.014,20.05775643
0.182,0.015,20.12842293
0.182,0.016,20.2186213
0.182,0.017,20.32773139
0.182,0.018,20.45516123
0.182,0.019,20.60034532
0.182,0.02,20.76274315
0.182,0.021,20.94183778
0.182,0.022,21.13713447
0.182,0.023,21.34815948
0.182,0.024,21.5744589
0.182,0.025,21.81559761
0.182,0.026,22.07115825
0.182,0.027,22.34074027
0.182,0.028,22.62395907
0.182,0.029,22.92044521
0.182,0.03,23.22984357
0.182,0.031,23.55181269
0.182,0.032,23.88602404
0.182,0.033,24.23216145
0.182,0.034,24.58992043
0.182,0.035,24.95900768
0.182,0.036,25.33914052
0.182,0.037,25.73004638
0.182,0.038,26.13146238
0.182,0.039,26.54313482
0.182,0.04,26.96481883
0.182,0.041,27.39627792
0.182,0.042,27.83728362
0.182,0.043,28.28761514
0.182,0.044,28.74705903
0.182,0.045,29.21540885
0.182,0.046,29.69246489
0.182,0.047,30.17803387
0.182,0.048,30.67192869
0.182,0.049,31.17396813
0.182,0.05,31.68397666
0.182,0.051,32.20178418
0.182,0.052,32.72722582
0.182,0.053,33.26014171
0.182,0.054,33.80037677
0.182,0.055,34.34778058
0.182,0.056,34.90220714
0.182,0.057,35.46351473
0.182,0.058,36.03156573
0.182,0.059,36.6062265
0.182,0.06,37.18736717
0.182,0.061,37.77486155
0.182,0.062,38.368587
0.182,0.063,38.96842426
0.182,0.064,39.57425734
0.182,0.065,40.18597342
0.182,0.066,40.80346275
0.182,0.067,41.42661849
0.182,0.068,42.05533665
0.182,0.069,42.68951598
0.182,0.07,43.32905788
0.182,0.071,43.97386629
0.182,0.072,44.62384764
0.182,0.073,45.27891072
0.182,0.074,45.93896666
0.182,0.075,46.60392879
0.182,0.076,47.27371262
0.182,0.077,47.94823573
0.182,0.078,48.62741772
0.182,0.079,49.31118015
0.182,0.08,49.99944649
0.182,0.081,50.69214202
0.182,0.082,51.3891938
0.182,0.083,52.09053062
0.182,0.084,52.79608293
0.182,0.085,53.5057828
0.182,0.086,54.21956386
0.182,0.087,54.93736127
0.182,0.088,55.65911167
0.182,0.089,56.38475312
0.182,0.09,57.11422506
0.182,0.091,57.8474683
0.182,0.092,58.58442495
0.182,0.093,59.32503837
0.182,0.094,60.0692532
0.182,0.095,60.81701524
0.182,0.096,61.56827146
0.182,0.097,62.32296998
0.182,0.098,63.08106001
0.182,0.099,63.84249184
0.182,0.1,64.60721678
0.182,0.101,65.37518716
0.182,0.102,66.14635632
0.182,0.103,66.92067852
0.182,0.104,67.69810899
0.182,0.105,68.47860382
0.182,0.106,69.26212004
0.182,0.107,70.0486155
0.182,0.108,70.83804889
0.182,0.109,71.63037974
0.182,0.11,72.42556836
0.182,0.111,73.22357583
0.182,0.112,74.024364
0.182,0.113,74.82789543
0.182,0.114,75.63413342
0.182,0.115,76.44304197
0.182,0.116,77.25458574
0.182,0.117,78.06873008
0.182,0.118,78.88544097
0.182,0.119,79.70468504
0.182,0.12,80.52642951
0.182,0.121,81.35064223
0.182,0.122,82.17729162
0.182,0.123,83.00634669
0.182,0.124,83.837777
0.182,0.125,84.67155266
0.182,0.126,85.50764429
0.182,0.127,86.34602308
0.182,0.128,87.1866607
0.182,0.129,88.0295293
0.182,0.13,88.87460156
0.182,0.131,89.7218506
0.182,0.132,90.57125002
0.182,0.133,91.42277387
0.182,0.134,92.27639665
0.182,0.135,93.13209328
0.182,0.136,93.98983912
0.182,0.137,94.84960992
0.182,0.138,95.71138188
0.182,0.139,96.57513155
0.182,0.14,97.44083589
0.182,0.141,98.30847224
0.182,0.142,99.17801831
0.182,0.143,100.0494522
0.182,0.144,100.9227523
0.182,0.145,101.7978973
0.182,0.146,102.6748665
0.182,0.147,103.5536393
0.182,0.148,104.4341954
0.182,0.149,105.316515
0.182,0.15,106.2005784
0.182,0.151,107.0863664
0.182,0.152,107.97386
0.182,0.153,108.8630405
0.182,0.154,109.7538896
0.182,0.155,110.646389
0.182,0.156,111.540521
0.182,0.157,112.436268
0.182,0.158,113.3336127
0.182,0.159,114.2325381
0.182,0.16,115.1330274
0.182,0.161,116.035064
0.182,0.162,116.9386317
0.182,0.163,117.8437144
0.182,0.164,118.7502964
0.182,0.165,119.658362
0.182,0.166,120.5678959
0.182,0.167,121.478883
0.182,0.168,122.3913083
0.182,0.169,123.3051572
0.182,0.17,124.2204152
0.182,0.171,125.1370681
0.182,0.172,126.0551017
0.182,0.173,126.9745022
0.182,0.174,127.8952559
0.182,0.175,128.8173494
0.182,0.176,129.7407693
0.182,0.177,130.6655025
0.182,0.178,131.5915361
0.182,0.179,132.5188574
0.182,0.18,133.4474537
0.182,0.181,134.3773127
0.182,0.182,135.3084222
0.182,0.183,136.2407701
0.182,0.184,137.1743444
0.182,0.185,138.1091335
0.182,0.186,139.0451257
0.182,0.187,139.9823096
0.182,0.188,140.920674
0.182,0.189,141.8602077
0.182,0.19,142.8008997
0.182,0.191,143.7427392
0.182,0.192,144.6857155
0.182,0.193,145.629818
0.182,0.194,146.5750363
0.182,0.195,147.5213602
0.182,0.196,148.4687794
0.182,0.197,149.417284
0.182,0.198,150.3668641
0.182,0.199,151.3175098
0.182,0.2,152.2692116
0.183,0,21.73204846
0.183,0.001,21.45853003
0.183,0.002,21.21698156
0.183,0.003,21.00614193
0.183,0.004,20.82482073
0.183,0.005,20.67189318
0.183,0.006,20.54629547
0.183,0.007,20.44702054
0.183,0.008,20.37311418
0.183,0.009,20.32367148
0.183,0.01,20.29783353
0.183,0.011,20.29478443
0.183,0.012,20.31374851
0.183,0.013,20.3539878
0.183,0.014,20.41479964
0.183,0.015,20.49551453
0.183,0.016,20.59549409
0.183,0.017,20.71412923
0.183,0.018,20.85083836
0.183,0.019,21.00506587
0.183,0.02,21.17628055
0.183,0.021,21.36397427
0.183,0.022,21.56766065
0.183,0.023,21.78687386
0.183,0.024,22.02116752
0.183,0.025,22.27011363
0.183,0.026,22.53330161
0.183,0.027,22.81033735
0.183,0.028,23.1008424
0.183,0.029,23.40445313
0.183,0.03,23.72081999
0.183,0.031,24.04960682
0.183,0.032,24.39049015
0.183,0.033,24.74315862
0.183,0.034,25.10731236
0.183,0.035,25.48266246
0.183,0.036,25.86893045
0.183,0.037,26.26584779
0.183,0.038,26.67315544
0.183,0.039,27.09060341
0.183,0.04,27.51795034
0.183,0.041,27.95496312
0.183,0.042,28.40141654
0.183,0.043,28.85709293
0.183,0.044,29.32178182
0.183,0.045,29.79527964
0.183,0.046,30.27738945
0.183,0.047,30.7679206
0.183,0.048,31.26668855
0.183,0.049,31.77351452
0.183,0.05,32.28822536
0.183,0.051,32.81065323
0.183,0.052,33.34063545
0.183,0.053,33.87801423
0.183,0.054,34.42263657
0.183,0.055,34.97435396
0.183,0.056,35.53302233
0.183,0.057,36.09850175
0.183,0.058,36.67065638
0.183,0.059,37.24935426
0.183,0.06,37.83446717
0.183,0.061,38.42587052
0.183,0.062,39.02344318
0.183,0.063,39.62706737
0.183,0.064,40.23662854
0.183,0.065,40.85201527
0.183,0.066,41.47311913
0.183,0.067,42.09983458
0.183,0.068,42.73205889
0.183,0.069,43.36969204
0.183,0.07,44.01263659
0.183,0.071,44.66079764
0.183,0.072,45.31408271
0.183,0.073,45.97240169
0.183,0.074,46.63566673
0.183,0.075,47.30379218
0.183,0.076,47.97669453
0.183,0.077,48.6542923
0.183,0.078,49.33650604
0.183,0.079,50.0232582
0.183,0.08,50.71447311
0.183,0.081,51.4100769
0.183,0.082,52.10999747
0.183,0.083,52.81416439
0.183,0.084,53.5225089
0.183,0.085,54.23496383
0.183,0.086,54.95146354
0.183,0.087,55.67194391
0.183,0.088,56.39634227
0.183,0.089,57.12459737
0.183,0.09,57.8566493
0.183,0.091,58.59243953
0.183,0.092,59.33191077
0.183,0.093,60.07500702
0.183,0.094,60.82167349
0.183,0.095,61.57185657
0.183,0.096,62.3255038
0.183,0.097,63.08256385
0.183,0.098,63.84298646
0.183,0.099,64.60672243
0.183,0.1,65.37372361
0.183,0.101,66.14394282
0.183,0.102,66.91733388
0.183,0.103,67.69385152
0.183,0.104,68.47345144
0.183,0.105,69.25609019
0.183,0.106,70.04172522
0.183,0.107,70.83031482
0.183,0.108,71.62181812
0.183,0.109,72.41619504
0.183,0.11,73.2134063
0.183,0.111,74.01341337
0.183,0.112,74.81617847
0.183,0.113,75.62166456
0.183,0.114,76.4298353
0.183,0.115,77.24065504
0.183,0.116,78.0540888
0.183,0.117,78.87010226
0.183,0.118,79.68866175
0.183,0.119,80.50973421
0.183,0.12,81.3332872
0.183,0.121,82.15928887
0.183,0.122,82.98770797
0.183,0.123,83.81851378
0.183,0.124,84.65167617
0.183,0.125,85.48716553
0.183,0.126,86.32495279
0.183,0.127,87.16500939
0.183,0.128,88.00730726
0.183,0.129,88.85181885
0.183,0.13,89.69851708
0.183,0.131,90.54737532
0.183,0.132,91.39836743
0.183,0.133,92.25146771
0.183,0.134,93.10665088
0.183,0.135,93.9638921
0.183,0.136,94.82316697
0.183,0.137,95.68445147
0.183,0.138,96.547722
0.183,0.139,97.41295535
0.183,0.14,98.28012868
0.183,0.141,99.14921954
0.183,0.142,100.0202058
0.183,0.143,100.8930659
0.183,0.144,101.7677783
0.183,0.145,102.6443219
0.183,0.146,103.5226763
0.183,0.147,104.4028208
0.183,0.148,105.2847356
0.183,0.149,106.1684009
0.183,0.15,107.0537973
0.183,0.151,107.9409057
0.183,0.152,108.8297073
0.183,0.153,109.7201835
0.183,0.154,110.6123161
0.183,0.155,111.5060872
0.183,0.156,112.4014792
0.183,0.157,113.2984744
0.183,0.158,114.197056
0.183,0.159,115.0972069
0.183,0.16,115.9989105
0.183,0.161,116.9021504
0.183,0.162,117.8069105
0.183,0.163,118.7131749
0.183,0.164,119.6209279
0.183,0.165,120.5301541
0.183,0.166,121.4408383
0.183,0.167,122.3529654
0.183,0.168,123.2665208
0.183,0.169,124.1814897
0.183,0.17,125.0978579
0.183,0.171,126.0156113
0.183,0.172,126.9347358
0.183,0.173,127.8552177
0.183,0.174,128.7770436
0.183,0.175,129.7001999
0.183,0.176,130.6246735
0.183,0.177,131.5504514
0.183,0.178,132.4775208
0.183,0.179,133.4058691
0.183,0.18,134.3354838
0.183,0.181,135.2663525
0.183,0.182,136.1984633
0.183,0.183,137.131804
0.183,0.184,138.0663629
0.183,0.185,139.0021283
0.183,0.186,139.9390888
0.183,0.187,140.877233
0.183,0.188,141.8165498
0.183,0.189,142.757028
0.183,0.19,143.6986569
0.183,0.191,144.6414256
0.183,0.192,145.5853235
0.183,0.193,146.5303402
0.183,0.194,147.4764654
0.183,0.195,148.4236887
0.183,0.196,149.3720003
0.183,0.197,150.3213901
0.183,0.198,151.2718482
0.183,0.199,152.2233651
0.183,0.2,153.1759312
0.184,0,21.92197371
0.184,0.001,21.66364216
0.184,0.002,21.43676904
0.184,0.003,21.24011982
0.184,0.004,21.07252887
0.184,0.005,20.93289449
0.184,0.006,20.8201744
0.184,0.007,20.73338166
0.184,0.008,20.67158089
0.184,0.009,20.63388477
0.184,0.01,20.61945092
0.184,0.011,20.62747891
0.184,0.012,20.65720765
0.184,0.013,20.70791284
0.184,0.014,20.77890468
0.184,0.015,20.86952582
0.184,0.016,20.9791493
0.184,0.017,21.10717682
0.184,0.018,21.25303701
0.184,0.019,21.41618385
0.184,0.02,21.59609528
0.184,0.021,21.79227178
0.184,0.022,22.00423515
0.184,0.023,22.23152732
0.184,0.024,22.47370927
0.184,0.025,22.73035997
0.184,0.026,23.0010755
0.184,0.027,23.28546805
0.184,0.028,23.58316518
0.184,0.029,23.89380899
0.184,0.03,24.21705537
0.184,0.031,24.55257335
0.184,0.032,24.90004444
0.184,0.033,25.25916199
0.184,0.034,25.62963066
0.184,0.035,26.01116585
0.184,0.036,26.40349322
0.184,0.037,26.80634819
0.184,0.038,27.21947549
0.184,0.039,27.64262874
0.184,0.04,28.07557006
0.184,0.041,28.51806967
0.184,0.042,28.96990554
0.184,0.043,29.43086306
0.184,0.044,29.9007347
0.184,0.045,30.3793197
0.184,0.046,30.86642383
0.184,0.047,31.36185906
0.184,0.048,31.86544334
0.184,0.049,32.37700031
0.184,0.05,32.89635912
0.184,0.051,33.42335419
0.184,0.052,33.95782495
0.184,0.053,34.49961573
0.184,0.054,35.04857548
0.184,0.055,35.60455766
0.184,0.056,36.16742002
0.184,0.057,36.73702445
0.184,0.058,37.31323682
0.184,0.059,37.89592685
0.184,0.06,38.48496794
0.184,0.061,39.08023705
0.184,0.062,39.68161455
0.184,0.063,40.28898413
0.184,0.064,40.90223266
0.184,0.065,41.52125006
0.184,0.066,42.14592922
0.184,0.067,42.77616591
0.184,0.068,43.41185861
0.184,0.069,44.05290849
0.184,0.07,44.6992193
0.184,0.071,45.35069724
0.184,0.072,46.00725095
0.184,0.073,46.66879135
0.184,0.074,47.33523162
0.184,0.075,48.00648712
0.184,0.076,48.68247529
0.184,0.077,49.36311561
0.184,0.078,50.04832953
0.184,0.079,50.73804038
0.184,0.08,51.43217335
0.184,0.081,52.13065541
0.184,0.082,52.83341526
0.184,0.083,53.54038329
0.184,0.084,54.25149147
0.184,0.085,54.96667339
0.184,0.086,55.68586415
0.184,0.087,56.40900032
0.184,0.088,57.13601992
0.184,0.089,57.86686236
0.184,0.09,58.6014684
0.184,0.091,59.33978013
0.184,0.092,60.08174089
0.184,0.093,60.82729528
0.184,0.094,61.57638909
0.184,0.095,62.32896928
0.184,0.096,63.08498395
0.184,0.097,63.84438231
0.184,0.098,64.60711463
0.184,0.099,65.37313224
0.184,0.1,66.14238747
0.184,0.101,66.91483366
0.184,0.102,67.69042507
0.184,0.103,68.46911694
0.184,0.104,69.2508654
0.184,0.105,70.03562745
0.184,0.106,70.82336099
0.184,0.107,71.61402472
0.184,0.108,72.40757819
0.184,0.109,73.20398173
0.184,0.11,74.00319644
0.184,0.111,74.8051842
0.184,0.112,75.6099076
0.184,0.113,76.41732996
0.184,0.114,77.22741531
0.184,0.115,78.04012835
0.184,0.116,78.85543446
0.184,0.117,79.67329964
0.184,0.118,80.49369056
0.184,0.119,81.31657448
0.184,0.12,82.14191928
0.184,0.121,82.96969343
0.184,0.122,83.79986595
0.184,0.123,84.63240646
0.184,0.124,85.46728509
0.184,0.125,86.30447253
0.184,0.126,87.14393998
0.184,0.127,87.98565915
0.184,0.128,88.82960226
0.184,0.129,89.67574199
0.184,0.13,90.52405154
0.184,0.131,91.37450452
0.184,0.132,92.22707504
0.184,0.133,93.08173764
0.184,0.134,93.93846727
0.184,0.135,94.79723935
0.184,0.136,95.65802967
0.184,0.137,96.52081446
0.184,0.138,97.38557032
0.184,0.139,98.25227426
0.184,0.14,99.12090366
0.184,0.141,99.99143627
0.184,0.142,100.8638502
0.184,0.143,101.7381239
0.184,0.144,102.6142363
0.184,0.145,103.4921664
0.184,0.146,104.3718939
0.184,0.147,105.2533984
0.184,0.148,106.1366601
0.184,0.149,107.0216596
0.184,0.15,107.9083775
0.184,0.151,108.796795
0.184,0.152,109.6868933
0.184,0.153,110.5786541
0.184,0.154,111.4720595
0.184,0.155,112.3670914
0.184,0.156,113.2637326
0.184,0.157,114.1619656
0.184,0.158,115.0617735
0.184,0.159,115.9631395
0.184,0.16,116.8660473
0.184,0.161,117.7704804
0.184,0.162,118.676423
0.184,0.163,119.5838592
0.184,0.164,120.4927735
0.184,0.165,121.4031507
0.184,0.166,122.3149756
0.184,0.167,123.2282334
0.184,0.168,124.1429093
0.184,0.169,125.0589891
0.184,0.17,125.9764584
0.184,0.171,126.8953032
0.184,0.172,127.8155097
0.184,0.173,128.7370643
0.184,0.174,129.6599534
0.184,0.175,130.5841639
0.184,0.176,131.5096827
0.184,0.177,132.4364969
0.184,0.178,133.3645938
0.184,0.179,134.2939608
0.184,0.18,135.2245856
0.184,0.181,136.156456
0.184,0.182,137.0895599
0.184,0.183,138.0238855
0.184,0.184,138.9594212
0.184,0.185,139.8961552
0.184,0.186,140.8340763
0.184,0.187,141.7731732
0.184,0.188,142.7134348
0.184,0.189,143.6548501
0.184,0.19,144.5974084
0.184,0.191,145.541099
0.184,0.192,146.4859114
0.184,0.193,147.4318351
0.184,0.194,148.37886
0.184,0.195,149.3269758
0.184,0.196,150.2761727
0.184,0.197,151.2264408
0.184,0.198,152.1777703
0.184,0.199,153.1301516
0.184,0.2,154.0835752
0.185,0,22.12149462
0.185,0.001,21.87810575
0.185,0.002,21.6656746
0.185,0.003,21.4829926
0.185,0.004,21.32891821
0.185,0.005,21.20237223
0.185,0.006,21.10233338
0.185,0.007,21.02783436
0.185,0.008,20.9779581
0.185,0.009,20.95183449
0.185,0.01,20.94863726
0.185,0.011,20.96758112
0.185,0.012,21.00791918
0.185,0.013,21.0689405
0.185,0.014,21.14996788
0.185,0.015,21.2503558
0.185,0.016,21.3694885
0.185,0.017,21.50677823
0.185,0.018,21.66166356
0.185,0.019,21.83360794
0.185,0.02,22.0220982
0.185,0.021,22.22664328
0.185,0.022,22.44677297
0.185,0.023,22.68203681
0.185,0.024,22.93200297
0.185,0.025,23.19625728
0.185,0.026,23.47440231
0.185,0.027,23.76605645
0.185,0.028,24.07085314
0.185,0.029,24.38844009
0.185,0.03,24.71847853
0.185,0.031,25.0606426
0.185,0.032,25.41461865
0.185,0.033,25.78010469
0.185,0.034,26.1568098
0.185,0.035,26.54445363
0.185,0.036,26.94276588
0.185,0.037,27.35148584
0.185,0.038,27.77036196
0.185,0.039,28.19915142
0.185,0.04,28.63761974
0.185,0.041,29.0855404
0.185,0.042,29.54269451
0.185,0.043,30.00887045
0.185,0.044,30.48386357
0.185,0.045,30.96747592
0.185,0.046,31.45951589
0.185,0.047,31.95979803
0.185,0.048,32.46814274
0.185,0.049,32.98437604
0.185,0.05,33.50832935
0.185,0.051,34.03983928
0.185,0.052,34.57874739
0.185,0.053,35.12490004
0.185,0.054,35.67814814
0.185,0.055,36.23834705
0.185,0.056,36.80535634
0.185,0.057,37.37903966
0.185,0.058,37.9592646
0.185,0.059,38.5459025
0.185,0.06,39.13882837
0.185,0.061,39.73792068
0.185,0.062,40.34306131
0.185,0.063,40.95413537
0.185,0.064,41.57103111
0.185,0.065,42.19363981
0.185,0.066,42.82185566
0.185,0.067,43.45557566
0.185,0.068,44.09469954
0.185,0.069,44.73912963
0.185,0.07,45.38877083
0.185,0.071,46.04353046
0.185,0.072,46.7033182
0.185,0.073,47.36804605
0.185,0.074,48.03762819
0.185,0.075,48.71198096
0.185,0.076,49.39102274
0.185,0.077,50.07467395
0.185,0.078,50.76285693
0.185,0.079,51.45549587
0.185,0.08,52.15251684
0.185,0.081,52.8538476
0.185,0.082,53.55941767
0.185,0.083,54.26915819
0.185,0.084,54.98300193
0.185,0.085,55.70088318
0.185,0.086,56.42273776
0.185,0.087,57.14850295
0.185,0.088,57.87811744
0.185,0.089,58.6115213
0.185,0.09,59.34865593
0.185,0.091,60.08946405
0.185,0.092,60.8338896
0.185,0.093,61.58187777
0.185,0.094,62.33337494
0.185,0.095,63.08832864
0.185,0.096,63.8466875
0.185,0.097,64.60840128
0.185,0.098,65.37342077
0.185,0.099,66.1416978
0.185,0.1,66.91318521
0.185,0.101,67.6878368
0.185,0.102,68.46560734
0.185,0.103,69.2464525
0.185,0.104,70.03032887
0.185,0.105,70.8171939
0.185,0.106,71.60700591
0.185,0.107,72.39972402
0.185,0.108,73.19530819
0.185,0.109,73.99371914
0.185,0.11,74.79491839
0.185,0.111,75.59886817
0.185,0.112,76.40553146
0.185,0.113,77.21487195
0.185,0.114,78.02685402
0.185,0.115,78.84144271
0.185,0.116,79.65860375
0.185,0.117,80.47830348
0.185,0.118,81.30050889
0.185,0.119,82.12518756
0.185,0.12,82.95230768
0.185,0.121,83.78183803
0.185,0.122,84.61374793
0.185,0.123,85.44800729
0.185,0.124,86.28458652
0.185,0.125,87.12345661
0.185,0.126,87.96458901
0.185,0.127,88.80795573
0.185,0.128,89.65352922
0.185,0.129,90.50128245
0.185,0.13,91.35118885
0.185,0.131,92.20322229
0.185,0.132,93.05735712
0.185,0.133,93.91356812
0.185,0.134,94.77183047
0.185,0.135,95.63211982
0.185,0.136,96.49441219
0.185,0.137,97.35868402
0.185,0.138,98.22491213
0.185,0.139,99.09307375
0.185,0.14,99.96314646
0.185,0.141,100.8351082
0.185,0.142,101.7089373
0.185,0.143,102.5846125
0.185,0.144,103.4621127
0.185,0.145,104.3414172
0.185,0.146,105.2225059
0.185,0.147,106.1053586
0.185,0.148,106.9899557
0.185,0.149,107.8762779
0.185,0.15,108.764306
0.185,0.151,109.6540213
0.185,0.152,110.5454054
0.185,0.153,111.43844
0.185,0.154,112.3331072
0.185,0.155,113.2293893
0.185,0.156,114.1272691
0.185,0.157,115.0267294
0.185,0.158,115.9277534
0.185,0.159,116.8303244
0.185,0.16,117.7344262
0.185,0.161,118.6400426
0.185,0.162,119.5471578
0.185,0.163,120.455756
0.185,0.164,121.3658221
0.185,0.165,122.2773407
0.185,0.166,123.1902969
0.185,0.167,124.1046759
0.185,0.168,125.0204633
0.185,0.169,125.9376448
0.185,0.17,126.8562061
0.185,0.171,127.7761335
0.185,0.172,128.6974132
0.185,0.173,129.6200316
0.185,0.174,130.5439755
0.185,0.175,131.4692317
0.185,0.176,132.3957872
0.185,0.177,133.3236293
0.185,0.178,134.2527453
0.185,0.179,135.1831228
0.185,0.18,136.1147497
